581574572945735680,2015-03-27,rt @theonion: ted cruz boldly declares nation not deserving of better candidate http://t.co/84p6xdtraa http://t.co/j7yy4fvdqz,ted cruz
581574575504257024,2015-03-27,hillary clinton only used her personal email address at state department - new york magazine,hillary clinton
581574583540523008,2015-03-27,it's already starting. two shnorring emails today from ted cruz.,ted cruz
581574583834148864,2015-03-27,@ettalkshow buzzfeed assigns 3 staffers to collect oppo on ted cruzs dad  http://t.co/u4ovo3ypmf,ted cruz
581574590758924288,2015-03-27,@hantutwuit 279 - (ibd) hillary clinton's culture of corruption may doom candidacy http://t.co/zsrawube5c,hillary clinton
581574598254186497,2015-03-27,ted cruz's first campaign stop hosted by conspiracy buff who wants... hot on #theneeds #politics http://t.co/lgvcpuz0m4,ted cruz
581574609679597568,2015-03-27,rt @lolgop: ted cruz would never let his kids go without health insurance  just your kids.,ted cruz
581574619083067392,2015-03-27,rt @youngblkrepub: ted cruz the extremist! @peddoc63 @alysiastern @christichat http://t.co/qchfxoa7np,ted cruz
581574649068150784,2015-03-27,not all republicans think like ted cruz  but only the republican party would have ted cruz.,ted cruz
581574654931836928,2015-03-27,rt @59carjacgln: @edshow not just #johnbolton  but all gops want war  but not at the expense of their children! ted cruz is a joke! #iran #,ted cruz
581574667372269568,2015-03-27,"rt @tedcruz45: ted cruz speech  2016 presidential announcement: 'imagine' full statemen...: https://t.co/dxz10wzxsu
.@rnrnewjersey http://t",ted cruz
